Automated__c,CASESAFE__c,Contract_Renewal__c,CreatedById,CreatedDate,DP_ASO__c,DP_Ext_War__c,DP_Prem_1Yr__c,DP_Prem_3Yr__c,DP_Prem_5Yr_Plus__c,DP_Prem_5Yr__c,Description,DisplayUrl,ExternalDataSourceId,External_Key__c,Family,Id,IsActive,IsArchived,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,MDS_304_3S_1YR__c,MDS_304_3S_3YR__c,MDS_304_3S_5YR__c,MDS_304_FSC_1YR__c,MDS_304_FSC_3YR__c,MDS_304_FSC_5YR__c,Manufacturer__c,Manufacturer_search__c,Mark_Up__c,Name,OL_Support_Premium__c,OL_Suppt_Stan__c,P_SUPPT_STAN__c,ProductCode,Product_Category__c,QuantityUnitOfMeasure,Quantity_is_term__c,StockKeepingUnit,Support__c,SystemModstamp,Term__c,WMS_Support__c,X1YR_OM_SO_WARRANTY__c,X2YR_OM_SO_WARRANTY__c,X3YR_OM_SO_WARRANTY__c
False,01t3z00000CV5ibAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 1000 players,,,CMS-VM-1000,,01t3z00000CV5ibAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-1000,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5icAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 500 players,,,CMS-VM-500,,01t3z00000CV5icAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-500,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5idAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 250 players,,,CMS-VM-250,,01t3z00000CV5idAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-250,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ieAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 100 players,,,CMS-VM-100,,01t3z00000CV5ieAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-100,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ifAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 50 players,,,CMS-VM-50,,01t3z00000CV5ifAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-50,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5igAAD,,005N1000006UI0rIAG,,,,,,,,CMS - Virtual Appliance supporting up to 25 players,,,CMS-VM-25,,01t3z00000CV5igAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,CMS-VM-25,Yes,Yes,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ihAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 1500 players,,,CMS-HOSTED-1500,,01t3z00000CV5ihAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-1500,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5iiAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 1000 players,,,CMS-HOSTED-1000,,01t3z00000CV5iiAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-1000,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ijAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 500 players,,,CMS-HOSTED-500,,01t3z00000CV5ijAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-500,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ikAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 250 players,,,CMS-HOSTED-250,,01t3z00000CV5ikAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-250,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ilAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 100 players,,,CMS-HOSTED-100,,01t3z00000CV5ilAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-100,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5imAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 50 players,,,CMS-HOSTED-50,,01t3z00000CV5imAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-50,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5inAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual access to cloud hosting of CMS in ONELAN's private cloud. Publish up to 25 players,,,CMS-HOSTED-25,,01t3z00000CV5inAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-HOSTED-25,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ioAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Core i3, SSD-128GB, HDMI, DP, Player-only, no wi-fi",,,NTB-4K-1000-S,,01t3z00000CV5ioAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,NTB-4K-1000-S,Yes,Yes,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ipAAD,,005N1000006UI0rIAG,,,,,,,,4K PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-4K-1000-S-EXW,,01t3z00000CV5ipAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-4K-1000-S-EXW,,,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5iqAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Core i3, SSD-128GB, HDMI & DP, subscriber, no wi-fi",,,NTB-4K-1000F-S,,01t3z00000CV5iqAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,NTB-4K-1000F-S,Yes,Yes,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5irAAD,,005N1000006UI0rIAG,,,,,,,,4K PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-4K-1000F-S-EXW,,01t3z00000CV5irAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-4K-1000F-S-EXW,,,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5isAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-64GB, HDMI & DP, subscriber, no wi-fi",,,NTB-HDN-10F-S,,01t3z00000CV5isAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-10F-S,Yes,Yes,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5itAAD,,005N1000006UI0rIAG,,,,,,,,HD STANDARD PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-10F-S-EXW,,01t3z00000CV5itAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-10F-S-EXW,,,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5iuAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-64GB, HDMI & DP, subscriber, no wi-fi",,,NTB-HDN-10-S,,01t3z00000CV5iuAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,NTB-HDN-10-S,Yes,Yes,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ivAAD,,005N1000006UI0rIAG,,,,,,,,HD STANDARD PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-10-S-EXW,,01t3z00000CV5ivAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-10-S-EXW,,,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5iwAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP, subscriber, no wi-fi",,,,,01t3z00000CV5iwAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-1F-S,Yes,Yes,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5ixAAD,,005N1000006UI0rIAG,,,,,,,,HD STANDARD PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-1F-S-EXW,,01t3z00000CV5ixAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-1F-S-EXW,,,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5iyAAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP, subscriber, no wi-fi",,,NTB-HDN-1-S,,01t3z00000CV5iyAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,NTB-HDN-1-S,Yes,Yes,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5izAAD,,005N1000006UI0rIAG,,,,,,,,HD STANDARD PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-1-S-EXW,,01t3z00000CV5izAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-1-S-EXW,,,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j0AAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP, Subscriber, no wi-fi",,,NTB-HDN-RTL1F-S,,01t3z00000CV5j0AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1F-S,Yes,Yes,,,Retail Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j1AAD,,005N1000006UI0rIAG,,,,,,,,Retail Players - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-RTL1F-S-EXW,,01t3z00000CV5j1AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1F-S-EXW,,,,,Retail Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j2AAD,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP, Subscriber, no wi-fi",,,NTB-HDN-RTL1-S,,01t3z00000CV5j2AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1-S,Yes,Yes,,,Retail Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j3AAD,,005N1000006UI0rIAG,,,,,,,,Retail Players - Extended Warranty (EXW) Years 3 & 4,,,NTB-HDN-RTL1-S-EXW,,01t3z00000CV5j3AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1-S-EXW,,,,,Retail Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j4AAD,,005N1000006UI0rIAG,,,,,,,,High-def H.264 encoder. Send full HD & computer screen video to devices on your network in full HD. HDMI Input.,,,OMNI-HD1,,01t3z00000CV5j4AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,ONELAN,ONELAN,,OMNI-HD1,Yes,Yes,,,IPTV and streaming,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j5AAD,,005N1000006UI0rIAG,,,,,,,,Extended Warranty,,,OMNI-HD1-EXW,,01t3z00000CV5j5AAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,OMNI-HD1-EXW,,,,,IPTV and streaming,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j6AAD,Yes,005N1000006UI0rIAG,,,,,,,,DSM - Virtual Appliance - 1 Organisation and 1500 Players,,,DSM-VM-1500,,01t3z00000CV5j6AAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,DSM-VM-1500,,,,,"Network Monitoring, Maintenance And Audit",,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j7AAD,Yes,005N1000006UI0rIAG,,,,,,,,DSM - Virtual Appliance - 1 Organisation and 1000 Players,,,DSM-VM-1000,,01t3z00000CV5j7AAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,DSM-VM-1000,,,,,"Network Monitoring, Maintenance And Audit",,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5j8AAD,Yes,005N1000006UI0rIAG,,,,,,,,DSM - Virtual Appliance - 1 Organisation and 500 Players,,,DSM-VM-500,,01t3z00000CV5j8AAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,DSM-VM-500,,,,,"Network Monitoring, Maintenance And Audit",,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jBAAT,,005N1000006UI0rIAG,,,,,,,,Wi-Fi capability installed at point of order.,,,WI-FI-IN,,01t3z00000CV5jBAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Allsee,ONELAN,,WI-FI-IN,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jCAAT,,005N1000006UI0rIAG,,,,,,,,Retrofit of Wi-Fi to existing Player requires the Player to return to base.,,,WI-FI-INT-IN,,01t3z00000CV5jCAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,WI-FI-INT-IN,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jDAAT,,005N1000006UI0rIAG,,,,,,,,"1U Rack Mount for RTL1, HD-1, HD-10, HD-100 and 4K-1000",,,1U-RACK-MOUNT,,01t3z00000CV5jDAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,1U-RACK-MOUNT,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jEAAT,,005N1000006UI0rIAG,,,,,,,,"Plate for the mounting 1000, 100(F), 10(F), 1(F) and RTL1(F) behind a screen",,,NTB-PLATE,,01t3z00000CV5jEAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-PLATE,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jFAAT,,005N1000006UI0rIAG,,,,,,,,"Slim line wall mounting for the NTB-HD RTL1, RTL1F, 1, 1F, 10, 10F, 100, 100F and 4K1000",,,WALL-BRACKET,,01t3z00000CV5jFAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,WALL-BRACKET,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jGAAT,,005N1000006UI0rIAG,,,,,,,,IR remote control & USB receiver pair,,,TV-REMOTE,,01t3z00000CV5jGAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,TV-REMOTE,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jHAAT,,005N1000006UI0rIAG,,,,,,,,USB RS-232 adaptor,,,USB-RS232,,01t3z00000CV5jHAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,USB-RS232,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jIAAT,,005N1000006UI0rIAG,,,,,,,,Upgrade NTB-RTL1F to 4-zone,,,RTL-UP-HD-1,,01t3z00000CV5jIAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,RTL-UP-HD-1,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jJAAT,,005N1000006UI0rIAG,,,,,,,,Upgrade NTB-RTL1F to unlimited zone,,,RTL-UP-HD-10,,01t3z00000CV5jJAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,RTL-UP-HD-10,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jKAAT,,005N1000006UI0rIAG,,,,,,,,Upgrade NTB-HDN-1F to NTB-HDN-10F,,,HD-1-UP-HD-10,,01t3z00000CV5jKAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,HD-1-UP-HD-10,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jLAAT,,005N1000006UI0rIAG,,,,,,,,Video Streaming Client for MPEG/UDP/IP/Ethernet,,,STREAM-IN,,01t3z00000CV5jLAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,STREAM-IN,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jMAAT,,005N1000006UI0rIAG,,,,,,,,"Enables the Player to interface to USB Human Interface Device (HID) class products, such as touch screen overlays. Enables touch interaction for Playlist control and HTML content interaction",,,TOUCH-INT,,01t3z00000CV5jMAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,TOUCH-INT,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jNAAT,,005N1000006UI0rIAG,,,,,,,,"Enables the player to host approved 3rd Party software e.g. Vidi reports on the NTB player, 3rd party software licence not included! NTB-sandbox is price per annum",,,NTB-Sandbox,,01t3z00000CV5jNAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-SANDBOX,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jOAAT,,005N1000006UI0rIAG,,,,,,,,9-zone license upgrade,,,V9,,01t3z00000CV5jOAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,V9,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jPAAT,,005N1000006UI0rIAG,,,,,,,,"Upgrade NTB-4K-1000(F) series to 9 standard definition video zones, includes retro-fitting 16GB of RAM to an existing player and requires the Player to be returned to base",,,V9-INT-IN,,01t3z00000CV5jPAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,V9-INT-IN,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jQAAT,,005N1000006UI0rIAG,,,,,,,,4-zone license upgrade,,,V4,,01t3z00000CV5jQAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,V4,,,,,Player Licence Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jRAAT,,005N1000006UI0rIAG,,,,,,,,"Hardware options - Intel Celeron, 32GB SSD, 4GB RAM, Display Port, HDMI, fanned player",,,NTB-HDN-RTL1F-0,,01t3z00000CV5jRAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1F-0,,,,,Hardware for SOC licencing,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jSAAT,,005N1000006UI0rIAG,,,,,,,,"Hardware options - Intel Celeron, 64GB SSD, 4GB RAM, Display Port, HDMI, fanned player, Requires SOC Licence",,,NTB-HDN-10F-0,,01t3z00000CV5jSAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-10F-0,,,,,Hardware for SOC licencing,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jTAAT,,005N1000006UI0rIAG,,,,,,,,"Hardware options - Intel Core i3, 128GB SSD, 8GB RAM, Display Port, HDMI, fanned player",,,NTB-4K-1000F-0,,01t3z00000CV5jTAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-4K-1000F-0,,,,,Hardware for SOC licencing,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CV5jUAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 1 YEAR - 1-24,,,SOC-MULTI-1Y 1-24,,01t3z00000CV5jUAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-1Y 1-24,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000CV5jVAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 1 YEAR - 25-49,,,SOC-MULTI-1Y 25-49,,01t3z00000CV5jVAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-1Y 25-49,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000CV5jWAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 1 YEAR - 50-99,,,SOC-MULTI-1Y 50-99,,01t3z00000CV5jWAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-1Y 50-99,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000CV5jXAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 1 YEAR - 100+,,,SOC-MULTI-1Y 100+,,01t3z00000CV5jXAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-1Y 100+,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000CV5jYAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 3 YEARS - 1-49,,,SOC-MULTI-3Y 1-24,,01t3z00000CV5jYAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-3Y 1-24,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000CV5jZAAT,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 3 YEARS - 25-49,,,SOC-MULTI-3Y 25-49,,01t3z00000CV5jZAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-3Y 25-49,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000CV5jaAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 3 YEARS - 50-99,,,SOC-MULTI-3Y 50-99,,01t3z00000CV5jaAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-3Y 50-99,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000CV5jbAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 3 YEARS - 100+,,,SOC-MULTI-3Y 100+,,01t3z00000CV5jbAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-3Y 100+,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000CV5jcAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 5 YEARS - 1-24,,,SOC-MULTI-5Y 1-24,,01t3z00000CV5jcAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-5Y 1-24,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,60.0,,,,
False,01t3z00000CV5jdAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 5 YEARS - 25-49,,,SOC-MULTI-5Y 25-49,,01t3z00000CV5jdAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-5Y 25-49,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,60.0,,,,
False,01t3z00000CV5jeAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 5 YEARS - 50-99,,,SOC-MULTI-5Y 50-99,,01t3z00000CV5jeAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-5Y 50-99,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,60.0,,,,
False,01t3z00000CV5jfAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC MULTIZONE PLAYER  - 5 YEARS - 100+,,,SOC-MULTI-5Y 100+,,01t3z00000CV5jfAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-MULTI-5Y 100+,,,,,Software Multi Zone Players,,False,,,2025-09-09T15:26:29.000Z,60.0,,,,
False,01t3z00000CV5jgAAD,Yes,005N1000006UI0rIAG,,,,,,,,SOC SINGLE ZONE PLAYER  - 1 YEAR - 1-24,,,SOC-SINGLE-1Y 1-24,,01t3z00000CV5jgAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,SOC-SINGLE-1Y 1-24,,,,,Software Single Zone Players,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
